name,team,patheticism,moxie,divinity,musclitude,thwackability,buoyancy,martyrdom,base_thirst,laserlikeness,continuation,ground_friction,indulgence
Hercules Alighieri,Georgias,0.294085351199261,0.99189675691808,0.360062114936148,0.980991552077908,1.10925704280339,0.396941859106614,1.05606315506227,0.50554192507988,0.465057528777576,0.279651753941055,0.895353864119286,0.512549854768169
Hercules Lincecum,Crabs,0.623187276650198,0.516764674378473,0.0552535782791614,0.342094405548005,0.0691980597669311,0.13721298204163,0.0369640812283949,0.123612283348809,0.654886487842815,0.687598242761681,0.0355517496829998,0.536869071626879
Hernando Winter,Jazz Hands,0.624231534241288,0.414516462758659,0.720199928588113,0.514829912006976,0.20187191113423,0.917550678777503,0.666131448025721,0.467615009570395,0.449468842826111,0.56195279668959,0.269941479780961,0.739599760419511
Herring Winfield,Shoe Thieves,0.0213112209072384,0.440882945967749,0.0555244819599549,0.766104110179867,0.717603007747187,0.432671079280039,0.837521716476707,0.425379073452985,0.0305694637214952,0.550081083711944,0.857741827328424,0.444369730669726
Hewitt Best,Breath Mints,0.466566640493425,1.10692995534281,0.64772600151447,0.8891169423325,0.679957829613501,1.01040732324607,0.777046299180152,1.00722289103329,1.31520473097624,1.26824179130577,0.582978730946868,0.290202284814063
Hierophantic Foible,Breath Mints,0.762887821207916,0.786180450528339,0.755996751620598,0.458195844320532,0.34574391633753,0.940144962187794,0.787877444324319,0.208821094222894,0.970711880994787,0.828924537480188,1.00042323903679,0.797056219611109
Hiroto Cerna,Flowers,0.001,0.548480160244205,1.25934749310789,1.33698318285067,0.741791428832785,0.630007879806512,1.16251173744263,0.778702816414001,0.939352121284233,0.739972490308762,0.690284990323643,0.427876267941748
Hiroto Wilcox,Tigers,0.260210539081773,0.238733525297596,0.0618441821929744,0.939296755709501,0.257812894767474,0.562332590739122,0.234180355509073,0.516696135120279,0.0815408304355474,0.77217463815103,0.537701260879522,0.314335955516999
Holden Stanton,Steaks,0.419966615708353,0.362185775179731,0.964203433319864,0.374074798816983,0.393925000330386,1.04630382694292,0.259928981836012,0.470019952932457,0.391205403967864,0.663008666992855,0.632734222847775,0.694105531883722
Hops Slumps,Fridays,0.830790215098821,0.213029489814659,0.0637416800580772,0.70764834617174,0.81748768354677,0.47008515606543,0.417967463011822,0.499311307058868,0.901712284110115,0.0683587166624207,0.553013453533417,0.311385491562796
Howell Franklin,Shoe Thieves,0.001,1.20348625196837,1.26234465791995,1.63688862039979,1.03169120156095,1.33540573268134,1.12394436687714,0.501372688118233,0.305758164230409,0.991697233805379,0.67153790425791,0.273002156653144
Howell Rocha,Jazz Hands,0.986380719442041,0.609496378362393,0.355117810501743,0.593236841815792,0.866277102364966,0.116735513670347,0.868363085402048,0.198533275954912,0.657935682391538,0.857954514406644,0.412696117119283,0.513712906057567
Huber Frumple,Pies,0.345579789079508,1.19739023086682,1.16981757818324,0.877497012677758,0.423284102623939,1.06388989244191,0.644356901664367,0.952963773884552,0.842207792665187,0.898348924791197,0.851072133376591,1.08490196761124
Igneus Delacruz,Sunbeams,0.05,0.64511666624578,0.276920697194504,0.187480994899227,1.0239850983983,0.686405339263506,0.943324056055715,0.586430347138401,0.524128628679131,0.0851709896804934,0.07,0.116185629502762
Igneus Mcdaniel,Wild Wings,0.926312150919133,0.480711162485352,0.496439299016076,0.0908011287246666,0.659267300201972,0.376621795101991,0.842651100483795,0.670246619202862,0.407580094252466,0.651323011350627,0.635182902845103,0.696426238134771
Inez Owens,Flowers,0.0291433466808086,0.341871489022167,0.61732761521244,0.760111392150667,0.538729446765976,1.00991937847306,0.899018053451207,0.590725689036809,0.468389760693053,0.666426751468702,0.231851146560265,0.224755283223496
Inky Rutledge,Magic,0.717240628048896,0.426630331765121,0.245019081729118,0.334528610614296,0.44370222073957,0.275916771116985,0.513413389416473,0.844379387483914,0.556234310687129,0.187874458937866,1.13559243963656,0.358443936160217
Irnee Fiesta,Firefighters,0.0385970897337693,0.426975244503255,0.596519846295664,0.290113180757715,0.82170821623345,0.972221342510198,0.835795997810425,0.0515247565686074,0.138538937384437,0.156115043990526,0.924517007040343,0.0482951137372998
Isaac Johnson,Firefighters,0.16101376072561,0.344049107175269,0.518107568133711,0.812624832632137,0.662501755709633,0.399199781648523,0.367248267998692,1.00196649834864,0.915899239649054,0.204920793273743,0.672404945198288,0.498749328127124
Itsuki Weeks,Steaks,0.73829993175464,0.891430416168713,0.82070621589953,0.851010076684966,0.548247845084936,0.113940534156342,0.509297385901535,0.625134825769319,0.440201497437953,0.316235419745314,0.846067313189307,0.947824058486384
Itsuki Winner,Fridays,0.22889193708902,0.44695844716445,0.933936005799044,0.390623576452817,0.290242273025728,0.641809433686931,0.68275253736042,0.254865425046335,0.699759876317559,0.752684947697888,0.692639645523406,0.241782711827803
Izuki Clark,Steaks,0.0329197597447428,0.585393788712334,0.117732889785118,0.890409160431767,0.517011450681717,0.781942026547033,0.343415804575181,0.868457569776037,0.537317588903138,0.572362810464291,0.356347447681662,0.334566069813628
Jacob Haynes,Flowers,0.001,1.21900765707511,0.942263444069543,1.1019134679672,1.26381462838018,0.823723672076639,0.396483436436917,1.03324051652791,0.189418788941464,0.875254622474806,0.832218400803177,1.22106562545386
Jacobus Harper,Millennials,0.490695815976918,0.112145202364919,0.463993427310768,0.826751318687499,0.576422200897219,0.650336388629297,0.622696718017785,0.793506630116797,0.459434759225591,0.739832011624429,0.452192163786597,0.537475023042
Jacob Winner,Fridays,0.639707181549972,0.973057828987804,0.969119290892719,0.849708746312827,0.47283655839514,1.13888652421383,0.960607803053059,1.03783194878267,0.89802680092722,0.974385545898817,0.33821549974579,0.526610354926486
Jacoby Podcast,Crabs,0.825570676312839,0.42033647388022,0.851848467735948,0.808292448239729,0.431655824532372,0.864242762581541,0.778574717981344,0.651882488524907,0.36133636877356,0.745669022256004,0.759666707411656,0.383432164186249
Jake Swinger,Millennials,0.454351679134376,0.955512866877499,0.170188332224231,0.49464209455932,0.920000579672556,0.636897404669136,0.0594266519770841,0.13031422627682,0.734049347107614,0.226271746036345,0.47107182544739,0.834875056896007
James Boy,Breath Mints,0.469616885601094,0.199786631674125,0.300504856958919,0.0878440877252815,0.386671275678825,0.348821087811105,0.0788229140208463,0.0634267797699772,0.847240420798822,0.752520596255542,0.42081784976006,1.01842598588576
James Mora,Magic,0.001,0.893290021868289,0.73090742988931,1.20022442671788,1.40689530850802,1.25567452600329,1.26976843384773,1.19002961240385,0.541076425218219,0.80393875876458,0.822457849617895,1.13011315032256
Jana Beats,Lift,0.272615738126341,0.930711363475659,0.226469360466203,0.952697174786191,0.405844856011496,0.682135235769027,0.264414681371423,0.634043370014411,0.557794393148213,0.138050230066769,0.930529089026141,0.48606177468634
Jan Canberra,Georgias,0.001,0.805760315697274,0.364071462751027,0.882640672120069,0.465165565244941,0.345828595028396,0.330438545394179,1.27401749484016,1.2859529323826,1.31753573032029,0.805478361845564,0.366160878954074
Jasmine Washington,Dale,0.40655467501518,0.56795109607682,1.02054621315121,0.590879060288557,0.387007398950716,0.768764911930716,1.3112517820474,0.444168217628097,0.353976654701352,0.968090069806615,0.469684809036371,0.511433324908071
Jasper Blather,Wild Wings,0.438507423407732,0.241865160219523,0.962151639445821,0.554004776327607,0.488874574745347,0.239201097137957,0.896064256946741,1.04732071156452,0.275455918756229,0.812615154970701,0.51940787300883,0.559558632656009
Jasper Destiny,Flowers,0.209069245475874,0.639807807641666,0.360916805191142,0.594076920174146,0.401377607355055,0.412237020254739,0.225426055427715,0.402737168166283,0.0501458655486335,0.461974802945709,0.990371058824769,0.500659709738953
Jasper Ji-Eun,Mechanics,0.930551210127935,0.159911043441687,0.243834118311588,0.512503932098254,0.763221660240746,0.601717467889094,0.439233969832859,0.416446223241559,0.127548314720841,0.969041397664735,0.699402329146519,0.123999635051023
Javier Howe,Crabs,0.601317346197181,0.809083297985088,0.329435393243191,0.302941899266681,0.982330506228258,0.673808392189416,0.228583120101397,0.883958917042724,0.662689316820801,0.47894541283363,0.505408858210076,0.440309827809044
Javier Lotus,Pies,0.205026589449512,0.942211291310502,0.386700438142657,0.901328022342863,0.938964393139206,0.815592051504132,0.884525711626953,0.585050397297137,0.663838973730915,0.934445886645878,0.481531414875004,0.471489182094424
Jaxon Buckley,Pies,0.001,1.85260610184959,0.987448741972622,1.67609192367958,1.49326860433615,1.32709895414233,1.93264014890453,0.66170990795804,0.842412119453194,1.32257273521796,0.685217003321879,0.653193154162619
Jayden Wright,Sunbeams,0.183571382434132,0.979042720242403,0.293467697879495,0.233804528763329,0.796565366819505,0.691663818530276,0.719579590894852,0.818192518598541,0.600347516049838,0.891568585732493,0.138237168850381,0.253575149786193
Jaylen Hotdogfingers,Garages,0.672323125758285,0.29956427088317,0.224287483521371,0.332366970190557,0.890758419842071,0.813973915256594,0.789012536827178,0.913871747111199,0.345499151918753,0.25947637542848,0.770728959584441,0.201918988842071
Jëff DeShields,Georgias,0.680200796050869,0.667328689512182,0.706731416781099,0.797576167663753,0.809247061590869,0.935932225353328,0.658897703939286,0.713614221239664,0.451674600406392,0.120165442681822,0.649741219055698,0.228586972725055
Jefferson Delacruz,Pies,0.503675074938878,0.5377695809309,0.643757145726643,0.90398619047066,0.479939686057031,0.671688532646942,0.434424413609372,0.690644217562326,0.654205886777706,0.644437994643403,0.703711228245815,0.840988728953632
Jenkins Good,Moist Talkers,0.186279959266531,0.499129235141946,0.653073403753181,0.0269481030875793,0.216138364835767,0.211532065068761,0.384381567682518,0.01,0.132402945581181,0.01,0.531461137980264,0.250641898318651
Jenkins Ingram,Flowers,0.212322627159596,0.899402118548227,0.702212814997557,0.798617792099452,0.360912457518839,0.965520745617728,0.402454364229133,0.718743617896371,0.0820547741939215,0.435437803639383,0.443118909167329,0.930667273832777
Jessica Telephone,Breath Mints,0.215901989525725,0.982474639186574,1.21645549506619,1.32629419241237,1.11328206210171,0.919038655892952,1.57439618679341,1.08370815722255,0.578317923087226,0.975123146231944,1.08706938062743,0.769101887116065
Jesús Koch,Moist Talkers,0.570119660887764,0.621675081440521,0.427453913786146,0.740968308978711,0.865540786060114,1.26132756704293,0.873754169938516,0.891504054997103,0.367046779789984,0.665041674722909,1.07744502501328,0.289960433801741
Jesús Rodriguez,Pies,0.095866929164705,0.316137643494071,0.121650042784447,0.0680721246883125,0.790560043377481,0.912988886408525,0.757939499024787,0.22654852680798,0.549723072436739,0.854861784001721,0.187795462710175,0.252015789183217
Jode Crutch,Dale,0.301022088900975,0.740383268083774,0.381178904076896,0.378925173129358,0.732094495663157,0.586429801854369,0.625755887344806,0.620099815338526,0.827682478113986,0.267069390828388,0.976855124956563,0.202536172038347
Jode Preston,Pies,0.0461820982544048,0.18402488982247,0.944763453211683,0.570217960170773,0.938336420179745,0.130957401492155,0.837759627665334,0.574902905237179,0.839895520010736,0.936011772331176,0.852846406497627,0.476944100177432
Joe Voorhees,Sunbeams,0.371517181024099,0.118163205671209,0.657038565719862,0.01,0.01,0.215355083406534,0.200451587638519,0.249222325422796,0.307115849898283,0.357437943450791,0.01,0.700314628385167
Johndan McGhee,Lovers,0.565994913810496,0.428480725109798,0.795324035519963,0.176719253460026,0.214987335494496,0.271656271222005,0.123950525810618,0.86115360683962,0.941381145737566,0.621722187020502,0.85130023462275,0.874098491395052
Jolene Willowtree,Mechanics,0.880997956893725,0.0537798904362003,0.750765696019988,0.72858546227071,0.326330639363802,0.379889145469898,0.675326033540508,0.0949393709422798,1.04767203794985,1.03397393489611,0.276267050358024,0.585816039193024
Jordan Boone,Breath Mints,0.554716128999439,0.116511685958901,0.500068408729377,1.02622077563915,0.980252228535257,0.514745528333164,0.870054288605271,0.247647775076414,0.299764072554466,0.583443969395236,0.322931344485997,0.508843538916546
Jordan Hildebert,Spies,0.549822705638075,0.477983502660029,1.12807932744576,0.664217425754613,0.954403780350668,0.339198990006648,0.576317187147639,0.903359085678978,0.699477978352561,0.974801719900282,0.538102263168483,0.362903135036119
Jorge Owens,Shoe Thieves,0.176134692203768,0.118264963557122,0.187656601925483,0.238011155723412,0.34406937178061,0.81401504474014,0.51841791085024,0.842537452413393,0.149513633746919,0.656698977371546,0.721052853338475,0.75496529345669
José Mitchell,Steaks,0.388589934096438,0.571286210498021,0.266928313676338,0.523688711449071,0.166565341204567,0.0930496392406657,0.343076758915497,0.624643316143399,0.599818357134496,0.6112856824934,0.947655553457729,0.728170493875815
Joshua Watson,Breath Mints,0.001,1.24289353512983,0.37678872462101,1.1369660928891,0.703322183327043,0.886440057888845,0.700437348368676,0.276518872212205,0.797897352901775,0.309610216053258,1.01126993722345,0.426109558004698
Joyner Rugrat,Crabs,0.0800154835692679,0.289030104870255,0.908297662777777,0.478284699397359,0.668691034023862,0.850891198903005,0.577412468485566,0.468378988225921,0.634260660235789,0.862096616144528,0.128733849750413,0.583410788845814
Juan Murphy,Magic,0.362035944661454,1.01884235214524,0.705230158828282,0.108391822954386,0.331866656458811,0.50584104985716,0.437191632988902,0.401878893463346,0.963356497472547,0.652749714238351,0.332783725900356,0.0696010693159452
Juice Collins,Fridays,0.44715297126441,0.372811113948599,0.267498985763039,0.975872603048534,0.623343392588151,0.600767308256896,0.275536894775377,0.473812587937379,0.953668524737791,0.770614219827767,0.284311205829907,0.772347157623679
Justice Spoon,Firefighters,0.21,0.207151335701854,0.884218815285499,0.369141523660007,0.813718494154941,0.747511964651666,0.220581586858884,0.435123322432312,0.699674787174192,0.01,0.620965139767407,0.142578389385701
Justice Valenzuela,Breath Mints,0.290906096869147,0.361407672545193,0.313909538321179,0.440542900383358,0.840416694981451,0.311910592262473,0.637628552467319,0.537236553283065,0.872744960593885,0.744399221363736,0.433707646410413,0.596711694321953
Justin Alstott,Tacos,0.314595444300739,0.856375161239058,0.451085554038184,0.998722117359906,0.294496137230745,0.560766950561009,0.971745419264349,0.160402412568954,0.471244438663059,0.0551610586115125,0.0386302882413654,0.575082013740403
Kaj Murphy,Mechanics,0.282628101673121,0.0313338088696165,0.451540153713249,0.37909830853817,0.137191073021249,0.0863998230936307,0.827119974122533,0.436740063847548,0.024801313660888,0.408900399001247,0.275161527052845,0.501207671394668
Kaj Statter Jr.,Sunbeams,0.765785170351393,0.402215148084429,0.241337837265693,0.916483963987679,0.85909864869235,1.0248857101993,0.150596191129225,0.185966488898296,0.522450095758927,0.131728044931691,0.448248792210679,0.151083523390373
Karato Bean,Spies,0.157355057918744,0.662633426891446,0.318139084395865,0.629140203837134,0.0919750645109252,0.571415461387762,0.729528804430039,0.917887256246266,0.577032452197245,0.352901095703235,0.826167665577108,0.987482496302471
Karato Rangel,Lovers,0.888022721698239,0.422453967185833,0.112394617170982,0.494001395343374,0.0727441476113007,0.305268624342361,0.918237164064981,0.299560175213285,0.643407779861622,0.385326634489837,0.81503381987543,0.0913949782975154
Kathy Mathews,Jazz Hands,0.41932193162077,0.734574292223119,0.31938608573078,0.401103989793567,0.752733694992576,0.326581904120991,0.991349399814997,0.662339616605725,0.81820805817183,0.15379617235458,0.88501321075964,0.01
Kaz Fiasco,Worms,0.001,0.372969950234635,0.824598480924083,1.1941497483288,0.668529336431163,0.953216393486498,0.895795473797159,0.764397993859512,0.541613696370353,0.767298960425494,0.802249998538265,0.49963806397129
Kelvin Andante,Mechanics,0.853539536107732,0.329801355759081,0.791481029214571,0.518208039157541,0.53521673053761,0.334025269218445,0.00642660855910315,0.467954751469004,0.093991545157299,0.83503699961323,0.765376290385925,0.596359557705465
Kelvin Drumsolo,Mechanics,0.401788470908811,0.22732379175834,0.534517384321064,0.082866508428437,0.48634819027546,0.74416837721366,0.244020327122111,0.732246445111106,0.88214932574529,0.440788253849302,0.30609990143549,0.566057763242224
Kennedy Cena,Dale,0.754324501727741,0.208647863140092,0.163678984522331,0.844354847245001,0.05451401504933,0.796989230863013,0.82467801923923,0.01,0.01,0.862347864556397,0.3148215142761,0.129439320928939
Kennedy Loser,Crabs,0.01,0.489884534210579,1.11756136969262,0.375510991253041,0.616953529053777,0.378971560899295,0.747395732289391,0.903285149533248,0.546540608724281,0.679257751048038,1.21183332545008,0.495480271028984
Kennedy Meh,Wild Wings,0.724165004743151,0.01,0.568583415318241,0.01,0.01,0.108625158244679,0.144892168179334,0.01,0.01,0.740621950444848,0.01,0.305386766695007
Kennedy Rodgers,Firefighters,0.922815527066779,0.270584390947449,0.743277525525571,0.534870024776987,0.394211177875633,0.0930830706900685,0.586742113378684,0.846311817178437,0.132005192608778,0.114730300234244,0.629124317532908,0.168343006330185
Kevin Dudley,Tacos,0.224675783663543,0.393014893710974,0.31282031203721,0.662406896524937,0.339911078354452,0.360672461796546,0.116300811949119,0.167400647546486,0.778004612346699,0.672615353874692,0.65206063174532,0.621062197583612
Kichiro Guerra,Lovers,0.637899322262264,0.660006656906622,0.531924292997593,0.885694876452975,0.238606499854965,0.840663270867148,0.816318105519818,0.995628355948871,0.890622073080045,0.463640017465781,0.9871989846366,0.680869923840165
Kiki Familia,Hall Stars,0.339910346701756,0.111403364393698,0.184232746749576,0.873019943158769,0.331664931336184,0.992651994522629,0.382524723812909,0.0709857620357068,0.871044659431973,0.731134866148482,0.673310086390739,0.186016228478157
Kiki Junior Jr,Flowers,0.0299031538251915,0.71058379396775,0.827541122189071,0.00638692433821597,0.460019752087666,0.281646049633984,0.137006836726016,0.43691314775767,0.837244623147432,0.254107735179005,0.724490642991948,0.779649645036315
Kina Larsen,Breath Mints,0.0316744510916867,0.699246985503805,0.351817194150929,0.618182143696485,0.729780290911032,1.02336676629897,0.462798589558474,0.340660331516792,0.540353231535171,0.236260697869305,0.614185999201033,0.967290347506211
King Roland,Lovers,0.345378690155299,0.0251810627812297,0.832156057014639,0.984792731413791,0.150383987089505,0.5008464028487,0.424364323237531,0.0275152769583336,0.703919911306216,0.576240769035471,0.794436391616405,0.0462278515062156
King Weatherman,Magic,0.265338054188952,1.35830115973773,0.710524669859297,0.407663989031003,0.403366453788035,1.24375191552877,0.555476566342225,0.664207889945121,0.766169588877223,1.22784395933179,0.8916905507425,0.605714561598188
Kirkland Sobremesa,Magic,0.692568330268112,0.25917379020997,0.251362264617055,1.00462963848604,0.28605099942867,0.150545551019611,0.0766827569757995,0.207170341596965,0.0821403843850983,0.731951029825179,0.752005319242018,0.910853404337994
Kit Adamses,Steaks,0.534913849129295,0.664398101943454,0.586403983367081,0.0955101621659879,1.01875646391723,0.316484706787274,0.511160638657155,0.286468410126579,0.801439386622539,0.631447873850021,0.710790255443842,0.949451406517331
Kit Honey,Lift,0.486487265314341,0.709178480853207,0.439556008811235,0.981286912341563,0.782338733584443,0.13237925169991,0.578892982650739,0.584153149689595,0.924455684031148,0.152837012455,0.00987893140245055,0.989217739833194
Kit Ratoon,Worms,0.856730556056538,0.184427745192441,0.182105742519855,0.242482572669401,0.695010331151859,0.0866249741167777,0.535018019323949,0.227440233936016,0.222334513903577,0.0944626700143514,0.437373212140063,0.99698025402022
Kline Greenlemon,Steaks,0.525831207178349,0.758386034058393,0.552129837779658,0.721863175863854,0.699211722813524,0.677468318567516,1.10055563935181,1.20820011979794,0.694307727406689,0.472156209139303,1.02362144855883,1.15665171714582
Kline Nightmare,Wild Wings,0.482388968941926,0.244986880926178,0.293964661219277,0.777276480129535,0.230359706718322,0.235667169942995,0.951777821148512,0.413972876419359,0.761521290692448,0.044683439073218,0.075137820191697,0.951745619957259
Knight Triumphant,Lovers,0.168634605373423,1.16796288238064,0.882188767813806,1.32613889403309,1.27545697979451,0.710727943976031,1.11844613002687,0.437043951893818,1.02647467479668,0.774034166100318,0.399308374058829,0.77529081611983
Kofi Gildehaus,Mechanics,0.757890255516446,0.0538500653040097,0.132409196776001,0.630187219706234,0.956164100663677,0.0195680141126984,0.812484251447372,0.51722553532448,0.647886412540505,0.0564716702655115,0.124377994980323,0.523132159222512
Kurt Crueller,Magic,0.176618665278119,0.0552657748398249,0.14839779249903,0.716156317180441,0.762002601951993,0.555155882841257,0.973014312737978,0.143318120201896,0.0558957629286225,0.546079986411451,0.456381126383587,0.839894075000662
Kurt Ultrabass,Georgias,0.797102903394866,0.542037725354136,0.95024673702293,0.959440654195524,0.0969787299496347,0.982246370475735,0.476765786771945,0.0620821978047124,0.175447087957778,0.740338004245552,0.872811435019739,0.549061051790275
Lachlan Shelton,Moist Talkers,0.393249371216629,0.366402005420434,0.691613586917801,1.09124588871902,0.477421416026677,0.988588870478997,1.27377750995743,0.520193112243858,0.370105646387352,0.883404530596521,1.02234036833532,0.477028476543475
Lady Matsuyama,Mechanics,0.321624417794354,0.757953565201632,0.998297634917011,0.965106553484865,0.5988138933666,0.175481292652977,0.530884995836759,0.499926037233997,1.00884103652693,0.88349146133396,1.15698407556341,0.98085092202574
Lance Serotonin,Lift,0.609835527025942,0.298759826549348,1.14092648673329,0.687202426828088,0.816505251712042,0.645435500996054,0.490864437843059,0.770523313463469,0.986650526652843,0.329323309970591,0.764818975617767,0.975185348459008
Landry Violence,Hall Stars,0.108825420924322,0.598898487164637,0.978559340719863,0.16678968508722,0.832408253252451,0.190269471082229,0.715939855231824,0.207110895970502,0.431803276402336,0.00800787518610302,0.505895716163398,0.473708269553955
Lang Richardson,Pies,0.205246097870054,0.941821087537483,0.400620665407084,0.622843280473132,0.812721813498598,0.551015347664604,0.498400425946109,0.845647083036535,0.742497982032265,0.421601817619924,0.988949853430694,0.446944502103701
Lars Taylor,Sunbeams,0.22478305166706,0.260259063833086,1.09047630410906,0.861572266756041,0.210319856853335,0.78068352524066,0.853023479447486,0.690084499018454,0.769425931558039,1.02120795028721,0.212128261467179,0.518792163228842
Leach Herman,Steaks,0.001,0.595132794292621,0.849371172987172,1.29722058999203,0.524150646902016,0.654361074948976,0.77844627119064,0.763957940741635,1.13177565669933,0.69216258288897,0.790672114384127,0.965789855061261
Leach Ingram,Breath Mints,0.001,1.16270422661539,0.999926143131557,1.03421387861644,0.352235845320144,1.11306681309475,0.33272558160829,0.337779556062361,0.965872624779892,0.843460397417259,0.772581932283694,0.919163001855344
Lee Mist,Dale,0.783996494667885,0.98492983433339,0.435514075942228,0.889360122827998,0.311867735242701,0.346761161395358,0.351569075015176,0.752537168941948,0.795551577484907,0.0743588405544788,0.947460052331239,0.432459778705922
Lenix Ren,Tigers,0.0867032329925967,0.141100530749058,0.154521228059264,0.369754238624704,0.00426084699394003,0.927624422072706,0.958684217510875,0.955095536911785,0.605742038649698,0.87202502615137,0.345246102637181,0.198767627467821
Lenny Crumb,Worms,0.275972281821531,0.352845141871486,0.466259276153903,0.701231720540853,0.949811138041205,0.648418615295108,0.459145349472697,0.435184500286873,0.638792079174009,0.29858383677336,1.11737268649066,0.516427397719953
Lenny Marijuana,Garages,0.949752402436503,0.0414699332113115,0.552765888314605,0.903340146118082,0.864446051025141,0.334527403931428,0.505402394354755,0.734211816198601,0.603579694788304,0.656393701925254,0.277432847049074,0.722200315414434
Lenny Spruce,Flowers,0.365036687718967,0.754431336770951,1.05444126455213,0.36970133617346,0.865835960805694,0.901371549292675,1.20206444998068,1.07815036667168,0.900538777871267,1.05478856132645,0.642811725466125,0.715070170100194
Leticia Lozano,Fridays,0.103666011122191,0.829302060729507,0.144335833636863,1.00801425099419,0.704922651793349,0.159106160904016,0.897205159298747,0.639813049039551,0.843064626048705,0.650315462712155,0.0854075548837096,0.419702790940715
Leticia Snyder,Garages,0.862641665518597,0.173837563582992,0.226445241224479,0.140238310498576,0.288247217456343,0.305036508081892,0.147968097977271,0.563099028032877,0.904507663908832,0.124684913598217,0.146428504418503,0.39402274707708
Liam Petty,Sunbeams,0.984242576332629,0.798556863834286,0.894087660334155,0.223680862138106,0.808577351485779,0.0727032200242708,0.502003423156001,0.769573589978428,0.74398689434006,0.650876423087886,0.201557908640748,0.782884283656662
Liam Snail,Dale,0.765942173732872,0.0904600919620153,0.496451595895135,0.118715460577745,0.734528610658161,0.268380954287036,0.497596137531366,0.0821147661871258,0.553766710891832,0.454177881885373,0.809193890486813,0.982653052046202
Linus Haley,Tacos,0.220412124842946,0.851013984588177,0.928024070981357,0.23470545204193,0.0670866817089635,0.137294072361241,0.265760293169198,0.108113050875717,0.518110601307864,0.397163635307616,0.927384668217103,0.790929229347071
Liquid Friend,Lovers,0.347097520320811,0.952235708547916,0.301550873115141,0.678601418840692,0.779530357255042,0.456044022973968,0.422957680409688,0.428326522075092,0.754866058637348,0.165212555758202,0.249266819292009,0.239427433354313
Lizzy Pasta,Fridays,0.559984483169085,0.240022367124973,0.653337730953185,0.743731476502249,0.505520832167332,0.708284288291461,0.604764254463664,0.839042084787191,0.582475851599908,1.01919163855306,0.849706898973782,0.133176629875574
Logan Horseman,Crabs,0.417793088347809,1.15216081884904,0.833594913088364,0.491690650660848,1.29558235861519,0.672432193232111,0.990139687005187,1.10191495281416,1.09725109276884,0.967198975016825,0.94621308534731,0.705249040109265
Logan Rodriguez,Magic,0.001,0.374017554671427,0.281022336523732,0.421821029647762,0.310275243779893,0.63768210836266,1.10646150191065,1.10605979275285,0.512981251749318,0.211886025350911,0.854904668721651,0.620764753651734
London Simmons,Moist Talkers,0.702220776226053,0.899567050631382,0.62413896827621,0.204807478794735,0.660889176465021,0.229550347706551,0.513448704877268,0.196593031381084,0.922419575608039,0.145690840107282,0.915542055771635,0.819065147370561
Lori Boston,Garages,0.99,0.262520416224282,0.450798984981136,0.3984847470711,0.783622016100836,0.702829141308916,0.903914648492774,0.94442245342843,0.513431281479239,0.0783291252205323,0.769283737220454,0.334852042306144
Lotus Clutch,Sunbeams,0.98617620766031,0.553436241179144,0.234993533675958,0.373565069466814,0.0759472944124508,0.853527006385901,0.73897595134078,0.271797584082607,0.0143240228040509,0.224708287214249,0.525152057551661,0.0915361235830712
Lotus Mango,Garages,0.173831548001225,0.67106809283223,0.985580498547207,0.495367608251639,0.772953040396917,0.495891299973622,0.260887538273309,0.971340467030755,0.157359540016548,0.956921304867239,0.729702320158291,0.755368406633764
Loubert Ji-Eun,Worms,0.001,0.245868586302393,0.618055725020488,1.08509091503351,1.06659218058415,0.287467133758923,0.48349283956264,0.925387665109206,1.07787804567462,0.915225353920874,0.930461563821957,0.714550321186003
Lou Roseheart,Firefighters,0.112244188185739,0.945831022312557,0.405447253179668,1.29155142252058,0.738522378462183,0.569927822490401,1.25724291399682,0.795828711941128,1.17455621080511,0.335624732516249,1.07664017228079,0.662858778871317
Lowe Forbes,Jazz Hands,0.806326060184812,1.04833721537085,0.433508675482697,0.928571586214206,0.201652945456803,0.429861414355931,0.17380716395156,0.901002291449138,0.574385613525289,0.60429868690238,0.519770516329629,0.21164250220009
Lucas Petty,Breath Mints,0.44390320400215,0.254409263151204,0.925158029776886,0.690840566021362,0.104367216665687,0.436311359476702,0.895306568423434,0.718156560759487,0.0398068540353162,0.835705696625765,0.578263340699249,0.568885330744991
Lucy Tokkan,Pies,0.787549163173818,0.626837823689824,0.373344854503679,0.640232367466165,0.367051669874234,0.222460546781004,0.998386301626988,0.599523473570746,0.0893990655531096,0.86517733468385,0.286196086026223,0.45232735944516
Luis Acevedo,Crabs,0.674579595172735,0.849225007073718,0.177469803675931,0.211114851757572,0.310378888940614,0.686832590411299,0.574165170292735,0.3373908160387,0.806239702925678,0.633220667162673,0.208592698244109,0.625357852311677
Magi Ruiz,Garages,0.509247303451211,0.368969742705151,0.13848246345946,0.632305724942257,0.393907102832797,0.91296753763332,0.443550667110379,0.621279472911139,0.480147248306388,0.15794767404477,0.303795177553541,0.958228178737987
Magi Uppercutski,Georgias,0.713026752579947,0.128695193869169,0.531928664498318,0.833560882940643,0.641474862882058,0.297786615715002,0.638753294642051,0.682933131421325,0.443378517139042,0.429645021090997,0.708020855711317,0.191922773425802
