name,team,ruthlessness,overpowerment,unthwackability,shakespearianism,suppression,coldness
Ortiz Morse,Garages,0.073340595918426,0.858185379955275,0.536387399434085,0.676852677525872,0.789422065244803,0.152691786743621
Ortiz Nelson,Tacos,0.45797473477877,0.121706395328612,0.807808701267526,0.795112938953757,0.554428611946861,0.922729216087415
Orville Manco,Steaks,0.720645204003489,0.725363106590612,0.841665041246892,0.168332181066532,0.756867537686209,0.488117263862936
Oscar Dollie,Magic,0.356334540532092,0.975321456655096,1.10544850468352,0.760965883533014,0.914680009829905,0.39398551876501
Oscar Hollywood,Spies,0.55794884105281,0.918724154992019,0.350083127027639,0.432075622376383,0.162966054960558,0.474375609933749
Oscar Vaughan,Breath Mints,0.768335512728915,0.843810702839505,0.358239015148129,0.300254295004401,0.21053429229931,0.486009959122134
Ovid Schofield,Mechanics,0.304340623920346,0.226083467308038,0.912157267669703,0.466648622864983,0.36836070597223,0.270559543068832
Owen Picklestein,Flowers,0.315070137724615,0.233725990687112,0.46690642529905,0.305757073170234,0.941070728071606,0.812871514034823
Pacheco Weeks,Tigers,0.847037872715297,0.92705706968945,0.17907957536295,0.286649738922808,0.24782677869261,0.599125927215735
Parker Horseman,Spies,0.264662541557161,0.730896137591442,0.234969056281072,0.304802844384314,0.234482970122573,0.659783084306516
Parker Meng,Lovers,0.892855781930714,0.598012950443705,0.828349168364976,0.758081474834064,0.684273144363975,0.988379965232989
Parker Parra,Crabs,0.0914154458082007,0.649595332465485,0.854088886333642,0.617484552316682,0.168978539135369,0.337020526297633
Patchwork Southwick,Worms,0.298004582716844,0.926214978003906,1.03478908640801,0.116191511503286,0.515343275543372,0.945291618089792
Patel Beyonce,Steaks,0.824629889192404,0.921873499840023,0.326579066126767,0.621604134736416,0.144417904825661,0.433167929129823
Patel Olive,Firefighters,0.573687812794555,0.8837132672185,0.566561118710454,0.0372765541524809,0.728599383525806,0.366914565851988
Patty Fox,Millennials,0.757868289301259,0.216308651611074,0.929624140658352,0.582894797914443,0.321640421211552,0.1930124834525
Paula Mason,Tigers,0.795920034451561,0.646089120971773,0.559006863381855,0.233773134125859,0.450649232384036,0.686207762174351
Paula Reddick,Sunbeams,0.418673812295635,0.818546676953526,0.144768021818783,0.824207870941287,0.845386062842027,0.778844145138621
Paula Turnip,Garages,0.719462390257713,0.000151254657864364,0.619697933915173,0.364920101779685,0.781365675287683,0.305825125851185
Peanut Bong,Tacos,0.480057889836042,0.292181150980944,0.137680043641183,0.392148084535968,0.451360001514768,0.859937777547209
Peanut Holloway,Firefighters,0.588934311904203,0.919687009353494,0.722433509920696,0.436348128650683,0.888945952974069,1.0934991334683
Peanutiel Duffy,Firefighters,0.796743910148689,0.614970927295079,1.01049250524711,0.223554906561952,0.681555897294752,0.410115009388394
Pedro Davids,Crabs,0.953703342919361,0.494593963413462,0.339906249118105,1.03220925445126,1.23811778154089,1.20049656865787
Peekaboo Nameperson,Spies,0.878125324826921,0.634155504444195,0.0592671536076512,0.233223425440863,0.873606825173575,0.364765948575431
Penelope Mathews,Millennials,0.977790193045609,1.11441486513071,0.888199501279299,1.24041431631529,0.733424991032627,0.701578469257607
Percival Bendie,Tigers,0.662381652076208,0.536987097766624,0.924381440056913,0.113733144702148,0.479257491876814,0.150265775801523
Percival Wheeler,Lovers,0.170614940449788,0.983973303850988,0.650011864235069,0.402632300281107,0.91948255447688,0.856263416622958
Persephone Splotter,Worms,0.0937463496279948,0.490436161097717,0.903103635104304,0.554478416022568,0.359669937327985,0.562250803607746
Pierre Haley,Crabs,0.191016260440457,0.981205672580805,0.461354274472569,0.384084358779921,0.234702749088096,0.297274115532047
Pippin Carpenter,Tacos,0.525278441810289,0.552947692254296,0.0987407926750692,0.0246995899902029,0.823193128203693,0.98282387125419
Pitching Machine,Worms,1.05401869960062,1.00716951306171,1.15673581268509,0.301438380717266,0.667608446251359,0.437886315032814
PolkaDot Patterson,Mechanics,1.28252070599557,0.943369841667376,0.838789950373016,1.04043440946583,1.00511985585879,1.84341978848485
PolkaDot Zavala,Breath Mints,0.850960098604769,0.515216586370476,0.448569232428672,0.702917397710161,0.833026830204255,1.04997513927755
Pollard Beard,Steaks,0.650430271130905,0.98780231373032,0.319724792174554,0.981287748802054,0.351113432850505,0.785292238555538
Pudge Nakamoto,Shoe Thieves,0.552177160655645,0.628109631352347,0.43260647911299,0.858114973022289,0.706927114420095,1.21673983104234
Pug Meatbrick,Fridays,0.397744593316928,0.668464110183038,0.305861697141058,0.204643539950335,0.81740806708116,0.786333030094548
Qais Dogwalker,Dale,1.09769992670932,1.31870457958873,1.03142545443397,1.11211072416718,0.570120518759123,0.84276477649349
Quack Enjoyable,Garages,0.667189479519593,0.389575732361935,0.544874202997952,0.793154467807506,0.284417906484976,0.84326525944394
Quack Hookrace,Lift,0.484874781082063,0.434280900251326,0.189434535806184,0.33218899576994,0.458832813402058,0.393528238736961
Quantum Flahwah,Spies,0.533789909941598,0.451924181318866,0.0398551320610339,0.394859167241932,0.48152656989668,0.703224154860254
Queithlein Shufflecat,Georgias,0.897128313738594,0.323606268562085,0.470274553897172,0.873607225905288,0.270867576148963,0.0335172664507792
Quinns Jespersen,Mechanics,0.321249069911888,0.529227618269138,0.242707379114353,0.236202752251672,0.206811831861383,0.699890757253597
Rafael Davids,Wild Wings,1.09761002488466,1.05766127599433,0.821530891513279,1.00693356096348,1.16145539096496,1.04506966912923
Rai Spliff,Steaks,0.257730940576022,0.591231231557074,0.996732765060369,0.246599594105783,1.16091978214332,0.829421743198193
Ramirez Winters,Millennials,0.966993767687033,0.377198848464133,0.0908308151420965,0.569464673663116,0.612431794816721,0.190669862217163
Randall Marijuana,Hall Stars,0.265823277848001,0.0402811590854295,0.614625940116993,0.152246893110118,0.686164038867228,0.0319303352821041
Randy Castillo,Tigers,0.976285653174793,0.873516347323972,0.06,0.92534099341158,0.782614098669141,0.06
Randy Dennis,Dale,0.169036703510164,0.691424286141809,0.587564218774432,0.857629803140846,0.571724106338576,0.577985059220308
Rat Mason,Tacos,0.293488362489382,0.478332634667433,0.303081687435428,0.276516978276644,0.612851557135622,0.272492311517152
Reese Clark,Spies,0.545616815806664,0.94122450849821,0.677326967473592,0.716298345939986,0.325421172829308,0.675804888925656
Reese Harrington,Steaks,0.374599021808949,0.552961452432971,0.855763658351579,0.365230872301653,0.346440094332651,0.545156482687602
Reggie Canberra,Millennials,0.18377374793461,0.0106061001551334,0.668737620305307,0.943184844210723,0.602274777890336,0.762263649258563
Ren Hunter,Millennials,1.01941536659193,0.782088683928288,0.357076045824518,0.1610295808077,0.921579087665824,0.492255762871563
Ren Morin,Tigers,0.623403997052752,0.267630168683294,0.125627084987396,0.720269604640466,0.143058884594768,0.89733969450427
Rey Wooten,Magic,0.861183845320404,0.681378942967051,0.265028139724493,0.660009461947645,0.481205867368173,0.0545102988239896
Rhys Rivera,Shoe Thieves,0.127740163717191,0.157361508078466,0.224019154755336,0.785799994484906,0.353899205621079,0.853396765412578
Richardson Games,Shoe Thieves,0.368949696726101,0.18276871860841,0.455766498145644,0.583663596313557,0.6691382170447,0.556833820097512
Richmond Harrison,Tigers,0.73596369112156,0.119086040665879,0.286441969102321,0.640672565421462,0.538708519338077,0.289563601189404
Rigby Friedrich,Georgias,0.939847438559315,0.427645776347609,1.07279938478233,1.07480866387469,0.537666828681824,0.718856974696858
Riley Firewall,Dale,0.942632518701073,0.768359050532396,0.743713858761271,0.504080876224896,0.2229645168562,0.601937426910655
Rivers Clembons,Dale,0.284821161931791,0.637328652648044,0.490268011204057,0.849103684393005,0.777845099959971,0.13094234578446
Rivers Javier,Wild Wings,0.384211286617596,0.939499479176799,0.398173917193646,0.191262043416678,0.738826246106205,0.303643534642042
Rivers Rosa,Firefighters,1.05923843822425,1.08980756824057,0.500282684030455,0.679935075369983,0.555174618709842,0.304747814024676
Robbins Schmitt,Crabs,0.500245354290346,0.220017519614851,0.0933673936846555,0.859536346350685,0.737762202492417,0.586193470829165
Rocio Caster,Worms,0.701394145942616,0.326884505943325,0.765442905531825,0.320604376592509,0.917909496538493,0.418316395078031
Rodriguez Internet,Breath Mints,0.316834656581433,1.20752750893625,0.730100427466725,0.828712094901088,0.987806107778653,1.23049713890971
Rodriguez Sunshine,Shoe Thieves,0.378877043942144,0.0426176427897056,0.966615284642255,0.675546702428121,0.228130776532518,0.629333079566777
Ronan Combs,Wild Wings,0.422360400273894,0.754356116404018,0.422139305862257,0.326863947663585,0.244187342914214,0.248804109930271
Ronan Jaylee,Steaks,0.67297357836766,0.312245881851694,0.37697126205506,1.18527174866043,0.44260872599324,0.306473845338906
Rosa Holloway,Crabs,0.22338658645141,0.954575813084596,0.960350223861817,0.781748656593607,0.687037697255418,0.300397168318866
Roscoe Sundae,Wild Wings,0.58880186955781,0.699876154971689,0.19578915774493,0.240965794531214,0.441504908828782,0.216208035242763
Ruffian Applesauce,Mechanics,0.845309676918037,0.787753771914768,0.793412474837759,0.749599606364007,0.309295511083199,0.583516605813116
Rufus Kiddo,Mechanics,0.82920495150474,0.963631529850709,0.716699834721924,0.181218267984362,0.431810605252648,0.409247719316408
Rush Ito,Dale,0.846210623810508,0.179037926773701,0.06974089138525,0.650709726474821,0.283551372261774,0.750271272550328
Rush Valenzuela,Firefighters,0.0520762906823147,0.17227836830356,0.160927435690904,0.229032639058588,0.246982812583153,0.718729929049785
Ruslan Duran,Millennials,0.030353507166391,0.883264934535165,0.876186326718357,0.354460506649976,0.108564729117031,0.287419402075942
Ruslan Greatness,Pies,0.720261968357593,1.19069502413895,0.694663192387722,0.951601866361688,1.3718378736725,0.58792479846769
Russo Slugger,Jazz Hands,0.610481406801526,0.15410259691497,0.922705678460896,0.533062614950394,0.344383928027105,0.553592351104468
Sam Scandal,Steaks,1.17539850671665,0.818775734853356,1.18145139199575,1.13547250931013,0.991066126276176,0.853658864163292
Sandford Garner,Lovers,0.611069646335395,1.37025057743283,0.930690672944031,1.01611784313366,1.21473538836657,0.706047027011726
Sandie Carver,Breath Mints,0.887127922810766,0.676836796351596,0.709698312100285,0.625586655608565,0.548403722097389,0.375721059579942
Sandie Nelson,Lovers,0.0314751670959887,0.836569449840404,0.950501823485686,0.6740186670458,0.424017696376692,0.0334449519139985
Sandie Turner,Millennials,0.716451611090718,0.469474309012814,1.21248518062986,1.29480117430876,0.310740762351207,0.369340023291144
Sandoval Crossing,Sunbeams,1.1576176037371,0.51113378854098,0.449471111063721,0.731631098984204,0.921443752970345,0.528437443941516
Schneider Bendie,Millennials,1.09381027529959,0.979122201038283,0.94430078189002,0.575652189133608,0.643485222384262,0.799962435099729
Schneider Blanco,Garages,0.398899321700728,0.923274238864133,0.773532273173241,0.159640444912484,0.926004145575448,0.503070196023241
Scores Baserunner,Flowers,0.966665185138147,0.708945993046095,0.158217665257356,0.334229607756043,0.893040470026166,1.06922888485899
Scrap Murphy,Hall Stars,0.679190725366816,0.706752000039242,0.0859468264075214,0.619006049748808,0.704000871634997,0.850277123773432
Scrap Weeks,Sunbeams,0.0997071195021493,0.285377027325105,0.916205290105847,0.583580749047326,0.474109042485478,0.625736141524928
Scratch Deleuze,Worms,0.153845254459364,0.929229345338596,0.466972887333275,0.144335707696177,0.470620270519875,0.903013856009768
Sebastian Sunshine,Hall Stars,0.941238558023941,0.459954285883538,0.558828974581352,0.66249510993963,0.0718895748191932,0.786925593441159
Sebastian Woodman,Shoe Thieves,0.604494585395649,1.09312666260198,0.250425851730689,0.591982387637646,0.247340808469764,0.738866839154348
Sexton Wheerer,Tacos,0.844094947130868,0.782201280900798,0.72921159209933,0.879778105782993,0.740573617142296,0.720970576337406
Shaquille Sunshine,Flowers,0.721930904565512,0.301229682731738,0.456374404705701,0.531212801366779,0.0324951122099792,0.661242951884471
Sheri Friday,Lift,0.436734786469215,0.347240685609051,0.492147049665552,0.38100783779918,0.6949155967564,0.856900106775444
Shirai McElroy,Moist Talkers,0.957200332713783,0.226780812794779,0.858227051905589,0.615309855068938,0.354652015986241,1.02928420446578
Sigmund Castillo,Sunbeams,0.522688156930567,0.88312952121933,0.83470657933149,0.91046647695761,0.750829536079023,0.934941321731598
Silvaire Roadhouse,Crabs,0.885071004353041,0.965942652456946,0.0808132999905844,0.963031122927323,0.978459468586672,0.628767646024941
Silvaire Semiquaver,Lift,0.648111938723401,0.709170674156412,0.570153132162742,0.833968354480326,0.393185506272867,0.930142892204251
Silvia Rugrat,Wild Wings,0.86471265068788,0.317795830276261,0.73287467382558,0.379692104579242,0.918852445499935,0.871870694405007
Silvia Winner,Lovers,0.871141478273556,0.0939961704922618,0.530149738016219,0.373779163228458,0.552641735754109,0.596628018863278
Simba Davis,Shoe Thieves,0.104390595856913,0.237117626000656,0.0775652148444361,0.613474159751209,0.437781295789799,0.694616323274634
Simon Haley,Shoe Thieves,0.01,0.247304109196367,0.238932204344675,0.0670082084457333,0.528963944816225,0.34477550649032
Siobhan Chark,Georgias,0.416028589541569,0.768997654413034,0.295277172081359,0.791674020652194,0.951420797325094,0.435448746893296
Sixpack Dogwalker,Steaks,0.515650184218487,0.85889381590241,0.620332450034167,0.158264745585305,0.12621328501673,0.828581183223886
Sixpack Santiago,Dale,0.948446392838975,0.843754875870046,0.541955930217282,0.413797730213016,0.338043807560379,0.61817168508154
Slosh Truk,Georgias,0.81413000327555,0.5935835999951,0.530248232010834,0.336489985371605,0.367273462258429,0.199203243139749
Snyder Briggs,Shoe Thieves,0.779453469445534,0.983506336659542,0.266212675837083,0.490183011144025,0.941810249752848,0.626215348695089
Socks Maybe,Firefighters,0.539604134096651,0.592483221782677,0.476573298112222,0.821383965409365,0.236358841762177,0.577425340802965
Son Jensen,Tacos,0.872741855528727,0.487380860566812,0.164089023263673,0.657470350885393,0.984497352427288,0.921949776183922
Son Scotch,Spies,0.427202601776289,0.462083901612767,0.970330369265288,0.565216237715922,0.138142096572064,0.716365323317743
Sosa Hayes,Spies,0.919689929781041,0.733947639096697,0.454193192976347,0.221394336294481,0.288625312588595,0.667387971587255
Sparks Beans,Garages,0.720862477993724,0.270047997955007,0.799566471629267,0.00930467194928375,0.490258000168813,0.259177082874618
Spears Nolan,Moist Talkers,0.528372086664628,0.35047934499624,0.990097266902528,0.681649755055583,0.835480662161891,0.276655824070103
Spears Rogers,Jazz Hands,0.237262011427922,0.00373518554651486,0.236485318071714,0.677989126387306,0.189813740828937,0.240671300098789
Spears Taylor,Fridays,0.783306726145862,0.249191434034393,0.488139370605386,0.405435206355181,0.740945863659995,0.39078814724686
Spiff Piazza,Mechanics,0.192465320801027,0.893017241664086,0.514228507507188,0.566626261646784,0.303214629856598,0.956596878751815
Spits Strongbody,Lift,0.132661691123171,0.656586151996809,0.0839227600265235,0.694915905581853,0.524535436878725,0.396596069788035
Squid Galvanic,Crabs,0.161468009872174,0.703437843353438,0.650173613130832,0.675374979818354,0.763685339865973,0.607006521460151
Steals Chark,Georgias,0.955654310353708,0.208695981261531,0.340522191872118,0.825820748865376,0.666368638213392,0.646125834820244
Stephanie Donaldson,Fridays,0.758358070834009,0.459612722523469,0.365495556156118,0.81344786248796,0.192614470891708,0.532197144927441
Stephanie Schmitt,Flowers,0.252383829137831,0.400259596623818,0.594726288262954,0.699216633231224,0.600900908221166,0.144480007278586
Stephanie Winters,Wild Wings,0.282349883952814,0.517257781188519,0.857661311168275,0.681127371064624,0.67386868762298,0.67101317027277
Stephens Lightner,Jazz Hands,0.147317923794147,0.122872338458392,0.38496248425388,0.0765128240913055,0.540677104725683,0.364388343686405
Steph Weeks,Jazz Hands,0.354176920876367,0.548792657079155,0.323072408157671,0.179787812461673,1.17242856722013,1.0079293318676
Stevenson Heat,Fridays,1.03522125424114,0.559580904385477,0.599263073358022,0.250985181211226,1.15903185615057,0.606631679097501
Stew Briggs,Breath Mints,0.240877399934137,0.61838855918954,0.01,0.155050594493749,0.254880965404636,0.01
Stijn Strongbody,Lift,0.414787431576376,0.471180828252319,0.0135375066117134,0.875459092376612,0.20892497380025,0.21881318747016
Stout Schmitt,Dale,0.685012053881984,0.14604821120962,0.720856475218476,0.478143533150769,0.656186367253571,0.0717083125245186
Stu Mcdaniel,Flowers,0.16590987066445,0.873136765482594,0.978107919914059,0.969382234373637,0.912880358284119,0.170770671393999
Stu Trololol,Shoe Thieves,0.127832390252261,0.693917143568523,0.319670782203326,0.658092186102814,0.147141862029806,0.867809836487966
Sullivan Septemberish,Tigers,0.536295570675198,0.550220961737081,0.186796682867091,0.916128165612967,0.877496745268737,0.332345199958103
Summers Pony,Garages,1.14527661347378,0.889414574439406,0.594213994190987,0.480211694786781,0.535283662415948,0.956751905446005
Summers Preston,Wild Wings,0.276751581047305,0.01,0.541567684436968,0.0306219483006078,0.881399964943556,0.0800691218228114
Summers Slugger,Dale,0.0206203314272773,0.644156377886192,0.740399961203493,0.176733159427875,0.598128535306318,0.2546111818993
Sutton Bishop,Sunbeams,0.781111443612059,0.669325565779844,0.872772089291065,0.814090457522973,0.917706942358077,0.93251444537125
Sutton Dreamy,Fridays,0.854129039263126,0.223286303109903,0.524892147833803,0.333850580255066,0.0423973784240338,0.324909386723638
Swamuel Mora,Firefighters,0.431551969654135,0.361020086586508,0.109214425276636,0.0665029972129496,0.0988850331659634,0.375013016831404
Tad Seeth,Shoe Thieves,0.488651852008462,0.0944749662647189,0.866852276880542,0.891941497597634,0.782859218250962,0.691274004734044
Tamara Crankit,Jazz Hands,0.665614404883322,0.534034977962427,1.0256008257401,0.35108073669549,0.505665859693746,0.433285963932664
Tamara Lopez,Steaks,0.212027730223,0.96358283750593,0.026810510728801,0.792375367690113,0.0679633525370635,0.263578812014963
Terrell Bradley,Garages,0.459764275634738,0.826813046107458,0.712285994905437,0.721346640202843,0.0559679032015836,0.935985716841644
Tevin Melcon,Shoe Thieves,0.897033464660565,0.955858295092014,0.324043140410005,0.687602765062445,0.283066273730696,0.949196233558856
Theodore Cervantes,Millennials,1.23649167439788,0.948048194678478,1.10106461483191,0.555966913229714,0.476178603254424,0.986257570647364
Theodore Duende,Garages,0.463798829783508,0.0519365751813927,0.459948585677958,0.247610579521162,0.158055683070631,0.910578692715539
Theodore Holloway,Spies,0.855044708289084,0.178116046394395,0.791449434628153,0.734677636139768,0.496297343500734,0.580412972062541
Theodore Honeywell,Lift,0.203551153718575,0.731195675138694,0.00742479228650228,0.584238324914074,0.220459904173551,0.347905799991837
Theo King,Lovers,0.701259305039062,0.0864203927567735,0.115189573653415,0.496544755448491,0.460372818333847,0.201569757813756
Thomas Dracaena,Millennials,0.947151904379328,0.860610934659686,0.241514440784464,0.0689515466777946,0.828649814950389,0.144465422742289
Thomas Marsh,Crabs,0.702093548350242,0.0729678092555199,0.394446715412087,0.824933448517384,0.408419558168799,0.185069100503689
Tiana Takahashi,Pies,0.961591583577721,0.716677043167526,0.910064949528387,0.0289541532488078,0.945939967613159,0.596121848692571
Tiana Wheeler,Magic,0.384396073308123,0.399086920387598,0.627061061858238,0.0320364671148507,0.699668732571042,0.751154039336415
Tillman Henderson,Shoe Thieves,0.695495221779787,0.737804809097134,0.696928851386998,0.897998748253546,0.352780343613211,0.688570631482888
Tillman Wan,Garages,0.179295161862064,0.882667046538488,0.127752542380563,0.904845504588071,0.222035872652575,0.0950304270678688
Timmy Manco,Fridays,0.496469188946021,0.0488983820303361,0.203009465290107,0.853361361944224,0.448536106312557,0.374522470802588
Timmy Vine,Millennials,0.489878108653913,0.573312571589837,0.477031193185232,0.552974150204254,0.349165513982201,0.517406660613322
Torus McGhee,Mechanics,0.567357538495229,0.382961466799777,0.947367699061089,0.595285624203348,0.158245825650698,0.0597427884629016
Tot Best,Sunbeams,0.175415260244924,0.434105591772187,0.334995317639639,0.39906554893435,0.332562908147548,0.598474574197483
Tot Clark,Garages,0.625952741213938,0.550971133795443,0.806359390146144,1.24829872881777,0.464964752120248,1.30436036844535
Tot Fox,Crabs,0.313434972402747,0.0893463853742794,0.986909484396772,0.798168893275964,0.171315879751808,0.717583872663834
Travis Bendie,Magic,0.0684892742413192,0.565267484399742,0.51769551215121,0.153524929769925,0.134659833010613,0.966819617520501
Travis Nakamura,Firefighters,0.386172048438097,0.544565555459133,0.453452823408428,0.485906952664084,0.949614514272584,0.02687317222807
Tristin Crankit,Flowers,0.0500616838325463,0.193342642866942,0.499017077850185,0.347830215303293,0.501786542830454,0.917078624041705
Tucker Flores,Moist Talkers,0.29964404870982,1.01950810814046,0.895943550874427,0.086258369707926,0.203104478628258,0.534725985598575
Tucker Lenny,Magic,1.02687057702651,0.664644791003002,0.452379736214334,0.27651088350344,0.389348264342246,0.163247916429754
Twofurious Puddles,Pies,0.65003371337729,0.807712485977702,0.811110109803847,0.718614667350991,0.725893976553934,0.41623963275615
Tyler Leatherman,Firefighters,0.287141165206618,0.00804931705666845,0.459739460719948,0.280652041996123,0.173172033288893,0.904282301015621
Tyreek Cain,Firefighters,0.80569129713994,0.181076703929009,0.777477206632263,0.308151697176717,0.039137360174653,0.585620563897499
Tyreek Olive,Hall Stars,0.131228980446811,0.744932907423324,0.491013837288657,0.443619289823721,0.588478767102734,0.900585300102036
Tyreek Peterson,Moist Talkers,0.233823704839733,1.01712133956165,0.945389565587109,0.533155656550632,0.347347716350882,0.911498975102633
Uncle Plasma,Millennials,1.0989393732388,0.717495385394908,0.679041357063843,0.599173160409579,0.218080320901567,0.791191581527432
Usurper Violet,Tigers,0.58060228605358,0.980022015689681,0.91686130979498,0.172289059930923,0.847304645692337,0.582188207346529
Valentine Games,Tacos,0.98818157217076,1.17554636210159,0.878881723660169,0.627524945662513,0.943145514524343,0.411363615511119
Val Hitherto,Lift,0.355618814535039,0.516941321152453,0.578335073068355,0.168535663720947,0.528596771155191,0.0409745094996052
Velasquez Alstott,Shoe Thieves,0.543317713879847,0.291072305220642,0.897887796773427,0.331271096251634,0.731779024594604,0.477464151407128
Vessalius Sundae,Worms,0.907454004974399,0.128873052159095,0.30338013532654,0.830831842433957,0.200117134060157,0.335812996139951
Vito Kravitz,Tacos,1.14799253091883,0.717063949379037,0.397610563720579,1.12842737456026,1.09461339185909,0.887419410988713
Wade Howe,Flowers,0.0404489672434751,0.127250835128675,0.82134141545815,0.948422941590571,0.0452856754902777,0.67753248878229
Wall Osborn,Moist Talkers,0.843733040460561,0.336402394022731,0.267155372803951,0.142780519856015,0.36313765730723,0.90538201078048
Walton Sports,Jazz Hands,0.481637166481724,0.393205262192887,0.940614659221318,0.811957647021819,0.93773543792504,0.393374055791749
Wanda Schenn,Worms,0.351086169363138,0.826125259057426,0.410568018942472,0.702683783679575,0.299810750828284,0.129559858836648
Washer Barajas,Magic,0.404098965048824,0.840107236764144,0.316438225074951,0.193123156685056,0.470685084987619,0.518886560128231
Wendy Cerna,Steaks,0.589508401766167,0.665788988828048,0.645661554353913,0.333574180689137,0.367936026489176,0.850553290348648
Wesley Poole,Firefighters,0.792677303981216,0.347421119545454,0.956575854376091,0.96489145898284,0.765653821796471,0.609277620320864
Wesley Vodka,Tigers,0.898835630098039,0.168400334304758,0.264748461086541,0.027666629808345,0.296260564476355,0.0503897690057999
William Boone,Shoe Thieves,0.375371547361254,0.127887445218032,0.756197052156124,0.832138536966122,0.100491307978737,0.807653983313443
Winnie Hess,Breath Mints,0.776077245784737,0.862850219525497,1.4372435874678,0.712215483261129,0.787757292347113,0.535627414505123
Winnie Loser,Shoe Thieves,0.0505806964820547,0.422764689503883,0.421917572374415,0.341219889818433,0.818838927444518,0.0490441204570766
Winnie Mccall,Millennials,0.719536692073981,0.659253384326308,0.807928976632081,0.851729966250677,0.432843964862393,0.315098755383002
Workman Gloom,Hall Stars,0.298743976602285,1.14587892915443,0.289972500730661,0.778357082690902,0.735430077809713,0.6080446913946
Wyatt Dovenpart,Tacos,0.598941967864409,0.189497484455449,0.453872724828605,0.528060701649387,0.209949109329637,0.506702469805263
Wyatt Glover,Magic,0.0853250886694932,0.132077923583607,0.0728196088907618,0.060168716119145,0.0507356307660156,0.126947940512284
Wyatt Owens,Dale,0.318336206665751,0.164775464855219,0.701094171955323,0.344218584518126,0.995192348707961,0.0986754208934179
Wyatt Pothos,Jazz Hands,1.26302250964562,1.33233472652371,0.90142513768853,0.891922366612283,0.999863833385214,1.27950570558017
Wyatt Quitter,Lift,0.312203388162953,0.0857947731461488,0.0679273663837527,0.418402921391915,0.0886826905799813,0.650621830355973
Xandra Pancakes,Worms,0.916019476061664,0.776168508227424,0.99641580798406,0.754645224440873,0.626531792068933,0.383382945009017
Yams Rolsenthal,Jazz Hands,0.0247265197227255,0.588431597680956,0.075904044992543,0.0631807411450203,0.266395580777679,0.516385057673849
Yazmin Mason,Hall Stars,0.303302927102399,0.458248367598586,0.991558931513575,0.839241919438195,0.0174866187050893,0.393512918180827
Yeong-Ho Garcia,Lovers,0.735655127928267,0.382328790051306,0.31900676461409,0.228320991937362,0.698326100193708,0.760798909188042
Yong Wright,Wild Wings,0.620861866550353,0.144294761768568,0.03,0.464597399530731,0.370988013231489,0.366703025382153
York Silk,Moist Talkers,0.346509632967972,0.67845130424436,1.01645687925302,0.470645644020538,0.836951083071805,0.304353696575093
Yosh Carpenter,Lovers,1.02737493678743,0.607488670360031,0.830590819024961,0.877138618234094,0.832542119900299,0.739118364212361
Yummy Elliott,Tacos,0.809613297460406,0.888589602174816,0.508926542206452,0.406830024389017,0.66022544351542,0.723747440632202
Yurts Buttercup,Georgias,0.792611299848115,0.295273186043127,0.710759151974132,0.0465431490924051,0.338283730037954,0.987718358502898
Yusef Fenestrate,Lift,0.176852100499504,0.713682481216808,0.301974647322889,0.786142602770513,0.60937879530561,0.970589485989385
Yusef Puddles,Pies,0.455047214159849,1.00736863226817,0.53532779719103,0.295871767468265,0.582769937185207,0.807752294851855
Zack Sanders,Sunbeams,0.887362477812625,0.644746012388185,0.284003821630683,0.401816106713075,0.560616814702228,0.408641958598907
Zane Vapor,Tigers,0.680656443431039,0.649747833659585,0.343872583480725,0.824433232674485,0.769580539066706,0.118263782609502
Zeboriah Whiskey,Flowers,0.0642360735844771,0.766393156917883,0.912965914793564,0.987068918744857,0.219659506469651,0.913602855235127
Zeboriah Wilson,Flowers,0.260269938037248,0.093990219037577,0.644857879185635,0.980811556794861,0.675780703941742,0.506222895063461
Zeke Wallace,Moist Talkers,0.597391226531699,0.316097028974364,0.868999237241515,0.789391032366337,0.662918998627035,0.328888232700105
Zelda Highway,Lift,0.0900492396108925,0.97676199162191,0.65002287762916,0.173810997312766,0.588158457769342,0.158512365251618
Zephyr McCloud,Steaks,0.33166059128252,0.0475674146939198,0.50652228935219,0.600666673281622,0.960284504618849,0.909145309014551
Zesty Yaboi,Flowers,0.0559058853506256,0.124017803256734,0.235836437130056,0.0460480832048904,0.358409951870891,0.622775551370095
Zion Aliciakeyes,Tigers,0.715893990413047,0.096625369509145,0.126484101844237,1.01607818457106,0.873103595922485,0.16222121477696
Zion Facepunch,Firefighters,0.696056621361256,0.605868505244335,0.959439348727654,0.0520628737031632,0.376677036850529,0.052218150664606
Zi Sliders,Firefighters,0.385778146621152,0.101241754301824,0.642674108525324,0.874414343653163,0.31375923549213,0.869982262323207
Ziwa Mueller,Moist Talkers,0.588276136448577,0.99834061749383,0.912135065678095,0.313925855246238,1.01676866888435,0.333416887458777
Zoey Kirchner,Mechanics,0.989155727828027,0.741193593239553,0.853829697840052,0.975298585309612,0.505619974466334,0.899683802252827
